SECTION,SCHOOL,COURSE_CODE,SESSION,MIN_UNITS,MAX_UNITS,COURSE_TITLE,MODE,Link,PUBLISH?,START_TIME,END_TIME,DAYS,TOTAL_ENR,MODALITY,INSTRUCTOR_NAME,ASSIGNED_ROOM,TOTAL_ENR,COURSE_DESCRIPTION
24871,LASN,GEOL-241,1,0,0,Energy Systems,L,,Y,10:00,11:50,W,0,,,ZHSB63,0,"Energy resources from a global perspective, including fossil fuels, nuclear, and renewable energy."
24886,LASN,GEOL-241,1,0,0,Energy Systems,L,,Y,18:00,19:50,H,0,,,ZHSB63,0,"Energy resources from a global perspective, including fossil fuels, nuclear, and renewable energy."
24885,LASN,GEOL-241,1,0,0,Energy Systems,L,,Y,18:00,19:50,W,0,,,ZHSB63,0,"Energy resources from a global perspective, including fossil fuels, nuclear, and renewable energy."
24870,LASN,GEOL-241,1,0,0,Energy Systems,L,,Y,18:00,19:50,T,0,,,ZHSB63,0,"Energy resources from a global perspective, including fossil fuels, nuclear, and renewable energy."
24859,LASN,GEOL-241,1,0,0,Energy Systems,L,,Y,12:00,13:50,T,0,,,ZHSB63,0,"Energy resources from a global perspective, including fossil fuels, nuclear, and renewable energy."
24857,LASN,GEOL-241,1,0,0,Energy Systems,L,,Y,8:00,9:50,F,0,,,ZHSB63,0,"Energy resources from a global perspective, including fossil fuels, nuclear, and renewable energy."
24868,LASN,GEOL-241,1,0,0,Energy Systems,L,,Y,16:00,17:50,W,0,,,ZHSB63,0,"Energy resources from a global perspective, including fossil fuels, nuclear, and renewable energy."
24866,LASN,GEOL-241,1,0,0,Energy Systems,L,,Y,14:00,15:50,F,0,,,ZHSB63,0,"Energy resources from a global perspective, including fossil fuels, nuclear, and renewable energy."
24865,LASN,GEOL-241,1,0,0,Energy Systems,L,,Y,14:00,15:50,H,0,,,ZHSB63,0,"Energy resources from a global perspective, including fossil fuels, nuclear, and renewable energy."
24867,LASN,GEOL-241,1,0,0,Energy Systems,L,,Y,16:00,17:50,T,0,,,ZHSB63,0,"Energy resources from a global perspective, including fossil fuels, nuclear, and renewable energy."
24863,LASN,GEOL-241,1,0,0,Energy Systems,L,,Y,14:00,15:50,T,0,,,ZHSB63,0,"Energy resources from a global perspective, including fossil fuels, nuclear, and renewable energy."
24861,LASN,GEOL-241,1,0,0,Energy Systems,L,,Y,12:00,13:50,H,0,,,ZHSB63,0,"Energy resources from a global perspective, including fossil fuels, nuclear, and renewable energy."
24864,LASN,GEOL-241,1,0,0,Energy Systems,L,,Y,14:00,15:50,W,0,,,ZHSB63,0,"Energy resources from a global perspective, including fossil fuels, nuclear, and renewable energy."
24862,LASN,GEOL-241,1,0,0,Energy Systems,L,,Y,12:00,13:50,F,0,,,ZHSB63,0,"Energy resources from a global perspective, including fossil fuels, nuclear, and renewable energy."
24869,LASN,GEOL-241,1,0,0,Energy Systems,L,,Y,16:00,17:50,H,0,,,ZHSB63,0,"Energy resources from a global perspective, including fossil fuels, nuclear, and renewable energy."
24860,LASN,GEOL-241,1,0,0,Energy Systems,L,,Y,12:00,13:50,W,0,,,ZHSB63,0,"Energy resources from a global perspective, including fossil fuels, nuclear, and renewable energy."
24917,LASN,GEOL-290,1,1,1,Special Laboratory,CL,,Y,TBA,TBA,,0,,"Corsetti, Frank",,0,"Laboratory component for GEOL 105Lg, 107Lxg, 108Lg, 125Lxg,"
,,,,,,,,,,,,,,,,,,"130Lxg, 150Lxg, or 240Lxg for students with equivalent lecture"
,,,,,,,,,,,,,,,,,,credit from another institution.
24920,LASN,GEOL-305,1,4,4,Introduction to Engineering Geology,C,,Y,16:30,17:50,TH,0,,"Dolan, James",ZHS352,0,"Principles of geology with emphasis on structural geology, hydrogeology and geologic hazards; basic geologic considerations in civil engineering practice; introduction to mineralogy and petrology. Field trip required. Lecture, 3 hours; laboratory, 2 hours. Duplicates credit in GEOL 105Lg and 108Lg."
,,,,,,,,,,,,,,,"Hammond, Doug",,,
24924,LASN,GEOL-305,1,0,0,Introduction to Engineering Geology,L,,Y,18:00,19:50,H,0,,,ZHSB65,0,"Principles of geology with emphasis on structural geology, hydrogeology and geologic hazards; basic geologic considerations in civil engineering practice; introduction to mineralogy and petrology. Field trip required. Lecture, 3 hours; laboratory, 2 hours. Duplicates credit in GEOL 105Lg and 108Lg."
24922,LASN,GEOL-305,1,0,0,Introduction to Engineering Geology,L,,Y,10:00,11:50,W,0,,,ZHSB65,0,"Principles of geology with emphasis on structural geology, hydrogeology and geologic hazards; basic geologic considerations in civil engineering practice; introduction to mineralogy and petrology. Field trip required. Lecture, 3 hours; laboratory, 2 hours. Duplicates credit in GEOL 105Lg and 108Lg."
24973,LASN,GEOL-387A,1,2,2,Undergraduate Team Research,C,,Y,9:00,10:50,T,0,,"Feakins, Sarah",ZHS130,0,"Introduction to scientific inquiry, field research opportunities, and history of physical sciences; strategies, research methodologies, and writing skills for proposals, abstracts, papers, and professional development. Duplicates credit in the former GEOL-385. Recommended preparation: A GE course in"
,,,,,,,,,,,,,,,,,,Earth Science.
24979,LASN,GEOL-440,1,4,4,Geophysics and Geoengineering,C,,Y,14:00,15:20,TH,0,,"Barbot, Sylvain",ZHS200,0,"Plate tectonics, magnetic and gravity fields, earthquakes, seismic"
,,,,,,,,,,,,,,,,,,"waves, reflection and regraction seismics, heat transport, mantle"
,,,,,,,,,,,,,,,,,,"convection, deep Earth structure, data analysis.  Includes field"
,,,,,,,,,,,,,,,,,,trip.
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
24980,LASN,GEOL-440,1,0,0,Geophysics and Geoengineering,L,,Y,TBA,TBA,,0,,,OFFICE,0,"Plate tectonics, magnetic and gravity fields, earthquakes, seismic"
,,,,,,,,,,,,,,,,,,"waves, reflection and regraction seismics, heat transport, mantle"
,,,,,,,,,,,,,,,,,,"convection, deep Earth structure, data analysis.  Includes field"
,,,,,,,,,,,,,,,,,,trip.
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
24944,LASN,GEOL-460,1,4,4,Geochemistry,C,,Y,13:30,14:50,MW,0,,"Hammond, Doug",ZHS200,0,"Composition, origin, and evolution of the Earth; principles of physical chemistry applied to aqueous systems; reaction-diffusion modeling and problems in sedimentary geochemistry; global (bio)geochemical cycles and environmental problems. Lecture, 3 hours; laboratory/discussion, 2 hours."
,,,,,,,,,,,,,,,"West, Josh",,,
24946,LASN,GEOL-460,1,0,0,Geochemistry,L,,Y,TBA,TBA,,0,,,OFFICE,0,"Composition, origin, and evolution of the Earth; principles of physical chemistry applied to aqueous systems; reaction-diffusion modeling and problems in sedimentary geochemistry; global (bio)geochemical cycles and environmental problems. Lecture, 3 hours; laboratory/discussion, 2 hours."
25005,LASN,GEOL-465,88,4,4,Field Geology,C,,Y,TBA,TBA,,0,,"Platt, John, Paul",,0,"GEOL 465 Field Geology (4, SmSp)Ten days to four weeks of field study in an area of geological complexity, with preparatory instruction."
25008,LASN,GEOL-465,88,0,0,Field Geology,L,,Y,TBA,TBA,,0,,,,0,"GEOL 465 Field Geology (4, SmSp)Ten days to four weeks of field study in an area of geological complexity, with preparatory instruction."
24942,LASN,GEOL-494,1,2,2,Senior Thesis,C,,Y,TBA,TBA,,0,,"Bottjer, David, J",OFFICE,0,Writing of a thesis under individual faculty supervision.  Not
,,,,,,,,,,,,,,,,,,available for graduate credit.
24982,LASN,GEOL-555,1,3,3,Paleoceanography,C,,Y,10:00,11:20,TH,0,,"Stott, Lowell",ZHS200,0,Mesozoic and Cenozoic paleoceanography; analytical approaches
,,,,,,,,,,,,,,,,,,"applied to water mass history, paleocirculation,"
,,,,,,,,,,,,,,,,,,"paleoproductivity, nutrient cycling, and paleotemperature"
,,,,,,,,,,,,,,,,,,"reconstruction. Lecture, readings, and research project."
,,,,,,,,,,,,,,,,,,Recommended preparation: GEOL 412 or GEOL 512 and GEOL 460L.
,,,,,,,,,,,,,,,,,,
25003,LASN,GEOL-558,1,3,3,Inverse Theory in the Earth Sciences,C,,Y,TBA,TBA,,0,,"Barbot, Sylvain",OFFICE,0,"Short review of probability theory, and extensive coverage of linear inverse theory, including seismic imaging. Non-linear inverse problems and factor analysis. Recommended preparation: GEOL-425L"
25004,LASN,GEOL-564,1,3,3,Isotope Geochemistry,C,,Y,TBA,TBA,,0,,"John, Seth",OFFICE,0,Variations in the isotopic composition of elements in the earth's
,,,,,,,,,,,,,,,,,,"crust with applications to geological problems, including"
,,,,,,,,,,,,,,,,,,"geochronology, geothermometry, ore genesis, and crustal evolution."
25100,LASN,GEOL-590,1,1,12,Directed Research,C,,Y,TBA,TBA,,0,,,OFFICE,0,Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.
25102,LASN,GEOL-594A,1,2,2,Master's Thesis,C,,Y,TBA,TBA,,0,,,OFFICE,0,Credit on acceptance of Thesis.
,,,,,,,,,,,,,,,,,,
25104,LASN,GEOL-594B,1,2,2,Master's Thesis,C,,Y,TBA,TBA,,0,,,OFFICE,0,Credit on acceptance of Thesis.
,,,,,,,,,,,,,,,,,,
25106,LASN,GEOL-594Z,1,0,0,Master's Thesis,C,,Y,TBA,TBA,,0,,,OFFICE,0,Credit on acceptance of Dissertation.
,,,,,,,,,,,,,,,,,,
25109,LASN,GEOL-601,1,3,3,Seminar in Sedimentary Geology,C,,Y,16:00,18:20,T,0,,"Bottjer, David, J",ZHS200,0,Analysis and discussion of current topics in sedimentary geology;
,,,,,,,,,,,,,,,,,,topics will be chosen by students and faculty to focus on areas of
,,,,,,,,,,,,,,,,,,recent advances.
,,,,,,,,,,,,,,,"Corsetti, Frank",,,
25112,LASN,GEOL-790,1,1,12,Research,C,,Y,TBA,TBA,,0,,"Corsetti, Frank",OFFICE,0,Research leading to the doctorate.  Maximum units which may be
,,,,,,,,,,,,,,,,,,applied to the degree to be determined by the department.  Graded
,,,,,,,,,,,,,,,,,,CR/NC.
25114,LASN,GEOL-794A,1,2,2,Doctoral Dissertation,C,,Y,TBA,TBA,,0,,,OFFICE,0,Credit on acceptance of Dissertation.
,,,,,,,,,,,,,,,,,,
25116,LASN,GEOL-794B,1,2,2,Doctoral Dissertation,C,,Y,TBA,TBA,,0,,,OFFICE,0,Credit on acceptance of Dissertation.
,,,,,,,,,,,,,,,,,,
25118,LASN,GEOL-794C,1,2,2,Doctoral Dissertation,C,,Y,TBA,TBA,,0,,,OFFICE,0,Credit on acceptance of Dissertation.
,,,,,,,,,,,,,,,,,,
25120,LASN,GEOL-794D,1,2,2,Doctoral Dissertation,C,,Y,TBA,TBA,,0,,,OFFICE,0,Credit on acceptance of Dissertation.
,,,,,,,,,,,,,,,,,,
25122,LASN,GEOL-794Z,1,0,0,Doctoral Dissertation,C,,Y,TBA,TBA,,0,,,OFFICE,0,Credit on acceptance of Dissertation.
,,,,,,,,,,,,,,,,,,
39400,LASN,MATH-040,1,4,4,Basic Mathematical Skills,C,A,Y,9:00,9:50,MWF,0,,,WPH107,0,"Review of Algebra. Real numbers, linear equations and inequalities, functions, graphs, systems of equations, exponents, polynomials, factoring, rational expressions, radicals, quadratic equations and solutions. Graded CR/NC."
39401,LASN,MATH-040,1,0,0,Basic Mathematical Skills,D,A,Y,9:00,9:50,TH,0,,,DMC258,0,"Review of Algebra. Real numbers, linear equations and inequalities, functions, graphs, systems of equations, exponents, polynomials, factoring, rational expressions, radicals, quadratic equations and solutions. Graded CR/NC."
39404,LASN,MATH-108,1,4,4,Contemporary Precalculus,C,A,Y,9:00,9:50,MWF,0,,,KAP144,0,"Equations and inequalities; functions; graphs; polynomial and rational functions; exponential, logarithmic, and trigonometric function; analytic geometry."
39406,LASN,MATH-108,1,0,0,Contemporary Precalculus,D,A,Y,9:00,9:50,TH,0,,,KAP134,0,"Equations and inequalities; functions; graphs; polynomial and rational functions; exponential, logarithmic, and trigonometric function; analytic geometry."
39405,LASN,MATH-108,1,0,0,Contemporary Precalculus,D,A,Y,8:00,8:50,TH,0,,,KAP134,0,"Equations and inequalities; functions; graphs; polynomial and rational functions; exponential, logarithmic, and trigonometric function; analytic geometry."
39985,LASN,MATH-114,1,4,4,Foundations of Statistics,C,A,Y,11:00,11:50,MWF,0,,,MHPB7B,0,An introduction to the basic tools of statistics. Descriptive statistics; probability; expected value; normal approximation sampling; chance models; tests of significance. Recommended preparation: MATH 040x or math placement exam. Not available for major credit to Math students.
39989,LASN,MATH-114,1,4,4,Foundations of Statistics,C,B,Y,13:00,13:50,MWF,0,,,SGM601,0,An introduction to the basic tools of statistics. Descriptive statistics; probability; expected value; normal approximation sampling; chance models; tests of significance. Recommended preparation: MATH 040x or math placement exam. Not available for major credit to Math students.
39987,LASN,MATH-114,1,0,0,Foundations of Statistics,D,A,Y,9:00,9:50,TH,0,,,KAP166,0,An introduction to the basic tools of statistics. Descriptive statistics; probability; expected value; normal approximation sampling; chance models; tests of significance. Recommended preparation: MATH 040x or math placement exam. Not available for major credit to Math students.
39986,LASN,MATH-114,1,0,0,Foundations of Statistics,D,A,Y,8:00,8:50,TH,0,,,KAP167,0,An introduction to the basic tools of statistics. Descriptive statistics; probability; expected value; normal approximation sampling; chance models; tests of significance. Recommended preparation: MATH 040x or math placement exam. Not available for major credit to Math students.
39991,LASN,MATH-114,1,0,0,Foundations of Statistics,D,B,Y,13:00,13:50,TH,0,,,KAP141,0,An introduction to the basic tools of statistics. Descriptive statistics; probability; expected value; normal approximation sampling; chance models; tests of significance. Recommended preparation: MATH 040x or math placement exam. Not available for major credit to Math students.
39990,LASN,MATH-114,1,0,0,Foundations of Statistics,D,B,Y,12:00,12:50,TH,0,,,KAP113,0,An introduction to the basic tools of statistics. Descriptive statistics; probability; expected value; normal approximation sampling; chance models; tests of significance. Recommended preparation: MATH 040x or math placement exam. Not available for major credit to Math students.
39456,LASN,MATH-125,1,4,4,Calculus I,C,,Y,13:00,13:50,MWF,0,,,,0,"Limits; continuity, derivatives and applications; antiderivatives; the fundamental theorem of calculus; exponential and logarithmic functions."
39443,LASN,MATH-125,1,4,4,Calculus I,C,D,Y,11:00,11:50,MWF,0,,,LVL17,0,"Limits; continuity, derivatives and applications; antiderivatives; the fundamental theorem of calculus; exponential and logarithmic functions."
39453,LASN,MATH-125,1,4,4,Calculus I,C,H,Y,13:00,13:50,MWF,0,,,KAP146,0,"Limits; continuity, derivatives and applications; antiderivatives; the fundamental theorem of calculus; exponential and logarithmic functions."
39446,LASN,MATH-125,1,4,4,Calculus I,C,E,Y,12:00,12:50,MWF,0,,,KAP144,0,"Limits; continuity, derivatives and applications; antiderivatives; the fundamental theorem of calculus; exponential and logarithmic functions."
39440,LASN,MATH-125,1,4,4,Calculus I,C,C,Y,10:00,10:50,MWF,0,,,LVL16,0,"Limits; continuity, derivatives and applications; antiderivatives; the fundamental theorem of calculus; exponential and logarithmic functions."
39450,LASN,MATH-125,1,4,4,Calculus I,C,F,Y,13:00,13:50,MWF,0,,,DMC102,0,"Limits; continuity, derivatives and applications; antiderivatives; the fundamental theorem of calculus; exponential and logarithmic functions."
39437,LASN,MATH-125,1,4,4,Calculus I,C,B,Y,10:00,10:50,MWF,0,,,MHPB7B,0,"Limits; continuity, derivatives and applications; antiderivatives; the fundamental theorem of calculus; exponential and logarithmic functions."
39434,LASN,MATH-125,1,4,4,Calculus I,C,A,Y,9:00,9:50,MWF,0,,,ZHS163,0,"Limits; continuity, derivatives and applications; antiderivatives; the fundamental theorem of calculus; exponential and logarithmic functions."
39438,LASN,MATH-125,1,0,0,Calculus I,D,B,Y,12:00,12:50,TH,0,,,THHB10,0,"Limits; continuity, derivatives and applications; antiderivatives; the fundamental theorem of calculus; exponential and logarithmic functions."
39439,LASN,MATH-125,1,0,0,Calculus I,D,B,Y,13:00,13:50,TH,0,,,THHB10,0,"Limits; continuity, derivatives and applications; antiderivatives; the fundamental theorem of calculus; exponential and logarithmic functions."
39436,LASN,MATH-125,1,0,0,Calculus I,D,A,Y,9:00,9:50,TH,0,,,GFS107,0,"Limits; continuity, derivatives and applications; antiderivatives; the fundamental theorem of calculus; exponential and logarithmic functions."
39435,LASN,MATH-125,1,0,0,Calculus I,D,A,Y,8:00,8:50,TH,0,,,GFS109,0,"Limits; continuity, derivatives and applications; antiderivatives; the fundamental theorem of calculus; exponential and logarithmic functions."
39458,LASN,MATH-125,1,0,0,Calculus I,D,,Y,15:00,15:50,TH,0,,,,0,"Limits; continuity, derivatives and applications; antiderivatives; the fundamental theorem of calculus; exponential and logarithmic functions."
39452,LASN,MATH-125,1,0,0,Calculus I,D,F,Y,11:00,11:50,TH,0,,,SOSB44,0,"Limits; continuity, derivatives and applications; antiderivatives; the fundamental theorem of calculus; exponential and logarithmic functions."
