"document","courseID","semester","year","keyword","goal","color","freq"
"4065","SOWK-639","SP25","AY25","social change",16,"#00689D",1
"4065","SOWK-639","SP25","AY25","political",16,"#00689D",1
"3780","SOWK-642","SP25","AY25",NA,NA,NA,NA
"3765","SOWK-643","SP25","AY25","medical",3,"#4C9F38",1
"3765","SOWK-643","SP25","AY25","social work",11,"#FD9D24",2
"3782","SOWK-647","SP25","AY25","social work",11,"#FD9D24",2
"3782","SOWK-647","SP25","AY25","diagnosis",3,"#4C9F38",1
"3766","SOWK-648","SP25","AY25","social work",11,"#FD9D24",2
"3766","SOWK-648","SP25","AY25","financial",8,"#A21942",1
"3766","SOWK-648","SP25","AY25","workers",8,"#A21942",1
"3766","SOWK-648","SP25","AY25","innovative",9,"#FD6925",1
"4067","SOWK-665","SP25","AY25","workers",8,"#A21942",1
"4067","SOWK-665","SP25","AY25","social work",11,"#FD9D24",2
"4070","SOWK-666","SP25","AY25","intimate partner",5,"#FF3A21",2
"4070","SOWK-666","SP25","AY25","abuse",16,"#00689D",2
"3783","SOWK-677","SP25","AY25","diagnosis",3,"#4C9F38",2
"3783","SOWK-677","SP25","AY25","mental health",3,"#4C9F38",3
"3783","SOWK-677","SP25","AY25","health assessment",3,"#4C9F38",2
"3763","SOWK-691","SP25","AY25","education",4,"#C5192D",1
"4071","SOWK-692","SP25","AY25","death",16,"#00689D",1
"3762","SOWK-693","SP25","AY25","education",4,"#C5192D",1
"4072","SOWK-694","SP25","AY25","clinical",3,"#4C9F38",1
"4072","SOWK-694","SP25","AY25","workers",8,"#A21942",1
"4072","SOWK-694","SP25","AY25","therapy",3,"#4C9F38",2
"4072","SOWK-694","SP25","AY25","mental health",3,"#4C9F38",2
"3778","SOWK-733","SP25","AY25","advocacy",10,"#DD1367",1
"3778","SOWK-733","SP25","AY25","policy",16,"#00689D",3
"3778","SOWK-733","SP25","AY25","advocacy",16,"#00689D",1
"3775","SOWK-743","SP25","AY25",NA,NA,NA,NA
"3776","SOWK-761","SP25","AY25","social work",11,"#FD9D24",1
"3777","SOWK-763","SP25","AY25","social work",11,"#FD9D24",3
"3779","SOWK-765","SP25","AY25",NA,NA,NA,NA
"3772","SOWK-770","SP25","AY25","health services",3,"#4C9F38",1
"3772","SOWK-770","SP25","AY25","clinical",3,"#4C9F38",1
"3813","SPAN-120","SP25","AY25",NA,NA,NA,NA
"3814","SPAN-150","SP25","AY25",NA,NA,NA,NA
"3815","SPAN-220","SP25","AY25","civilization",11,"#FD9D24",1
"3815","SPAN-220","SP25","AY25","hispanic",10,"#DD1367",1
"3816","SPAN-240","SP25","AY25","civilization",11,"#FD9D24",1
"3816","SPAN-240","SP25","AY25","hispanic",10,"#DD1367",1
"3817","SPAN-260","SP25","AY25",NA,NA,NA,NA
"3827","SPAN-270","SP25","AY25","heritage",11,"#FD9D24",1
"3828","SPAN-280","SP25","AY25","cultural",10,"#DD1367",1
"3833","SPAN-295","SP25","AY25","sexual",5,"#FF3A21",2
"3833","SPAN-295","SP25","AY25","political",16,"#00689D",1
"3833","SPAN-295","SP25","AY25","sexuality",5,"#FF3A21",1
"3833","SPAN-295","SP25","AY25","sexuality",10,"#DD1367",1
"3835","SPAN-301","SP25","AY25",NA,NA,NA,NA
"3820","SPAN-304","SP25","AY25",NA,NA,NA,NA
"3821","SPAN-308","SP25","AY25",NA,NA,NA,NA
"3822","SPAN-310","SP25","AY25",NA,NA,NA,NA
"3819","SPAN-316","SP25","AY25","medicine",3,"#4C9F38",1
"3819","SPAN-316","SP25","AY25","law",16,"#00689D",2
"3819","SPAN-316","SP25","AY25","healthcare",3,"#4C9F38",1
"3819","SPAN-316","SP25","AY25","political",16,"#00689D",1
"3823","SPAN-316","SP25","AY25","medicine",3,"#4C9F38",2
"3823","SPAN-316","SP25","AY25","healthcare",3,"#4C9F38",2
"3823","SPAN-316","SP25","AY25","political",16,"#00689D",1
"3823","SPAN-316","SP25","AY25","law",16,"#00689D",1
"3824","SPAN-316","SP25","AY25","political",16,"#00689D",1
"3824","SPAN-316","SP25","AY25","law",16,"#00689D",1
"3824","SPAN-316","SP25","AY25","healthcare",3,"#4C9F38",1
"3824","SPAN-316","SP25","AY25","medicine",3,"#4C9F38",1
"3825","SPAN-320","SP25","AY25","ethnicity",10,"#DD1367",1
"3825","SPAN-320","SP25","AY25","cultural",10,"#DD1367",1
"3825","SPAN-320","SP25","AY25","politics",16,"#00689D",2
"3832","SPAN-352","SP25","AY25",NA,NA,NA,NA
"3826","SPAN-372","SP25","AY25",NA,NA,NA,NA
"3829","SPAN-380","SP25","AY25","colonial times",10,"#DD1367",1
"3830","SPAN-381","SP25","AY25","terror",16,"#00689D",1
"3831","SPAN-382","SP25","AY25","violence",16,"#00689D",2
"3831","SPAN-382","SP25","AY25","violent",16,"#00689D",1
"3834","SPAN-385","SP25","AY25","food",2,"#DDA63A",2
"3834","SPAN-385","SP25","AY25","hispanic",10,"#DD1367",2
"3834","SPAN-385","SP25","AY25","experiential learning",4,"#C5192D",1
"2","SPAN-391","SP25","AY25",NA,NA,NA,NA
"3845","SPAN-396","SP25","AY25","mountains",15,"#56C02B",1
"3845","SPAN-396","SP25","AY25","migration",10,"#DD1367",1
"3845","SPAN-396","SP25","AY25","city",11,"#FD9D24",1
"3845","SPAN-396","SP25","AY25","agricultural",15,"#56C02B",1
"3845","SPAN-396","SP25","AY25","agricultural",2,"#DDA63A",1
"3845","SPAN-396","SP25","AY25","food",2,"#DDA63A",2
"3845","SPAN-396","SP25","AY25","beaches",14,"#0A97D9",1
"3841","SPAN-409","SP25","AY25","latinx",10,"#DD1367",2
"3841","SPAN-409","SP25","AY25","social justice",10,"#DD1367",1
"3841","SPAN-409","SP25","AY25","food",2,"#DDA63A",3
"3841","SPAN-409","SP25","AY25","justice",16,"#00689D",2
"3841","SPAN-409","SP25","AY25","social justice",1,"#E5243B",1
"3836","SPAN-412","SP25","AY25",NA,NA,NA,NA
"3842","SPAN-413","SP25","AY25","cultural",10,"#DD1367",1
"3","SPAN-464","SP25","AY25",NA,NA,NA,NA
"3843","SPAN-481","SP25","AY25",NA,NA,NA,NA
"3844","SPAN-483","SP25","AY25","sexuality",10,"#DD1367",2
"3844","SPAN-483","SP25","AY25","sexuality",5,"#FF3A21",2
"3838","SPAN-501","SP25","AY25","cultural",10,"#DD1367",3
"3839","SPAN-525","SP25","AY25","cultural",10,"#DD1367",1
"3818","SPAN-539","SP25","AY25","cultural",10,"#DD1367",1
"3840","SPAN-545","SP25","AY25","cultural",10,"#DD1367",1
"3837","SPAN-602","SP25","AY25",NA,NA,NA,NA
"2275","SSCI-135","SP25","AY25",NA,NA,NA,NA
"2281","SSCI-165","SP25","AY25","sustainability",4,"#C5192D",2
"2281","SSCI-165","SP25","AY25","sustainability",8,"#A21942",2
"2281","SSCI-165","SP25","AY25","sustainability",7,"#FCC30B",2
"2281","SSCI-165","SP25","AY25","sustainability",10,"#DD1367",2
"2281","SSCI-165","SP25","AY25","city",11,"#FD9D24",1
"2281","SSCI-165","SP25","AY25","sustainability",2,"#DDA63A",2
"2281","SSCI-165","SP25","AY25","sustainability",15,"#56C02B",2
"2281","SSCI-165","SP25","AY25","sustainability",17,"#19486A",2
"2281","SSCI-165","SP25","AY25","sustainability",1,"#E5243B",2
"2281","SSCI-165","SP25","AY25","sustainability",13,"#3F7E44",2
"2281","SSCI-165","SP25","AY25","sustainability",9,"#FD6925",2
"2281","SSCI-165","SP25","AY25","sustainability",3,"#4C9F38",2
"2281","SSCI-165","SP25","AY25","sustainability",12,"#BF8B2E",2
"2281","SSCI-165","SP25","AY25","policy",16,"#00689D",1
"2281","SSCI-165","SP25","AY25","sustainability",5,"#FF3A21",2
"2281","SSCI-165","SP25","AY25","sustainability",6,"#26BDE2",2
"2281","SSCI-165","SP25","AY25","sustainability",11,"#FD9D24",2
"2281","SSCI-165","SP25","AY25","sustainability",16,"#00689D",2
"2291","SSCI-201","SP25","AY25","geodesign",11,"#FD9D24",2
"2276","SSCI-214","SP25","AY25","natural hazards",11,"#FD9D24",2
"2276","SSCI-214","SP25","AY25","human populations",11,"#FD9D24",2
"2297","SSCI-220","SP25","AY25",NA,NA,NA,NA
"2282","SSCI-265","SP25","AY25","watershed",6,"#26BDE2",1
"2282","SSCI-265","SP25","AY25","future societies",11,"#FD9D24",1
"2282","SSCI-265","SP25","AY25","watershed",14,"#0A97D9",1
"2282","SSCI-265","SP25","AY25","water planet",14,"#0A97D9",1
"2282","SSCI-265","SP25","AY25","groundwater",6,"#26BDE2",1
"2282","SSCI-265","SP25","AY25","groundwater",12,"#BF8B2E",1
"2282","SSCI-265","SP25","AY25","oceanic",14,"#0A97D9",1
"2282","SSCI-265","SP25","AY25","watershed",15,"#56C02B",1
"2282","SSCI-265","SP25","AY25","groundwater",15,"#56C02B",1
"2282","SSCI-265","SP25","AY25","atmospheric",13,"#3F7E44",1
"2283","SSCI-301","SP25","AY25",NA,NA,NA,NA
"2304","SSCI-314","SP25","AY25","sustainability",15,"#56C02B",2
"2304","SSCI-314","SP25","AY25","sustainability",6,"#26BDE2",2
"2304","SSCI-314","SP25","AY25","sustainability",4,"#C5192D",2
"2304","SSCI-314","SP25","AY25","sustainability",7,"#FCC30B",2
"2304","SSCI-314","SP25","AY25","sustainability",8,"#A21942",2
"2304","SSCI-314","SP25","AY25","sustainability",13,"#3F7E44",2
"2304","SSCI-314","SP25","AY25","sustainability",9,"#FD6925",2
"2304","SSCI-314","SP25","AY25","sustainability",10,"#DD1367",2
"2304","SSCI-314","SP25","AY25","sustainability",11,"#FD9D24",2
"2304","SSCI-314","SP25","AY25","sustainability",12,"#BF8B2E",2
"2304","SSCI-314","SP25","AY25","geodesign",11,"#FD9D24",2
"2304","SSCI-314","SP25","AY25","sustainability",5,"#FF3A21",2
"2304","SSCI-314","SP25","AY25","sustainability",16,"#00689D",2
"2304","SSCI-314","SP25","AY25","sustainability",17,"#19486A",2
"2304","SSCI-314","SP25","AY25","sustainability",3,"#4C9F38",2
"2304","SSCI-314","SP25","AY25","sustainability",1,"#E5243B",2
"2304","SSCI-314","SP25","AY25","sustainability",2,"#DDA63A",2
"2295","SSCI-350","SP25","AY25","geodesign",11,"#FD9D24",2
"2284","SSCI-382","SP25","AY25",NA,NA,NA,NA
"2277","SSCI-383","SP25","AY25","geospatial",15,"#56C02B",1
"2277","SSCI-383","SP25","AY25","remote sensing",9,"#FD6925",1
"2279","SSCI-397","SP25","AY25","geospatial",15,"#56C02B",1
"2285","SSCI-412","SP25","AY25","geodesign",11,"#FD9D24",1
"2285","SSCI-412","SP25","AY25","for profit",8,"#A21942",1
"2286","SSCI-420","SP25","AY25","geospatial",15,"#56C02B",2
"2280","SSCI-574","SP25","AY25",NA,NA,NA,NA
"2298","SSCI-575","SP25","AY25",NA,NA,NA,NA
"2289","SSCI-576","SP25","AY25","geospatial",15,"#56C02B",1
"2289","SSCI-576","SP25","AY25","remote sensing",9,"#FD6925",2
"2274","SSCI-577","SP25","AY25","disaster management",11,"#FD9D24",1
"2274","SSCI-577","SP25","AY25","urbanization",11,"#FD9D24",1
"2274","SSCI-577","SP25","AY25","human populations",11,"#FD9D24",1
"2274","SSCI-577","SP25","AY25","population growth",1,"#E5243B",1
"2278","SSCI-579","SP25","AY25","geospatial",15,"#56C02B",2
"2278","SSCI-579","SP25","AY25","homeland security",16,"#00689D",1
"2278","SSCI-579","SP25","AY25","disaster management",11,"#FD9D24",1
"2287","SSCI-581","SP25","AY25",NA,NA,NA,NA
"2305","SSCI-582","SP25","AY25","geospatial",15,"#56C02B",1
"2288","SSCI-583","SP25","AY25",NA,NA,NA,NA
"2299","SSCI-585","SP25","AY25","geospatial technology",9,"#FD6926",1
"2299","SSCI-585","SP25","AY25","geospatial",15,"#56C02B",1
"2290","SSCI-586","SP25","AY25",NA,NA,NA,NA
"2292","SSCI-587","SP25","AY25","sensors",9,"#FD6925",1
"2292","SSCI-587","SP25","AY25","geospatial",15,"#56C02B",1
"2293","SSCI-588","SP25","AY25","remote sensing",9,"#FD6925",3
"2294","SSCI-589","SP25","AY25",NA,NA,NA,NA
"2296","SSCI-595","SP25","AY25","geospatial",15,"#56C02B",1
"2303","SSCI-596","SP25","AY25",NA,NA,NA,NA
"2301","SSCI-680","SP25","AY25","computing",9,"#FD6925",2
"2300","SSCI-683","SP25","AY25",NA,NA,NA,NA
"2302","SSCI-684","SP25","AY25","health exposures",3,"#4C9F38",1
"2302","SSCI-684","SP25","AY25","environmental processes",15,"#56C02B",1
"3811","SSEM-200","SP25","AY25",NA,NA,NA,NA
"3812","SSEM-200","SP25","AY25",NA,NA,NA,NA
"2250","SWMS-212","SP25","AY25","sexuality",5,"#FF3A21",2
"2250","SWMS-212","SP25","AY25","sexuality",10,"#DD1367",2
"2251","SWMS-219","SP25","AY25","feminist",5,"#FF3A21",2
"2252","SWMS-221","SP25","AY25","queer",5,"#FF3A21",2
"2252","SWMS-221","SP25","AY25","social justice",10,"#DD1367",1
"2252","SWMS-221","SP25","AY25","justice",16,"#00689D",1
"2252","SWMS-221","SP25","AY25","social justice",1,"#E5243B",1
"2252","SWMS-221","SP25","AY25","queer",10,"#DD1367",2
"2252","SWMS-221","SP25","AY25","feminism",5,"#FF3A21",1
"2253","SWMS-306","SP25","AY25","sexuality",5,"#FF3A21",1
"2253","SWMS-306","SP25","AY25","sexuality",10,"#DD1367",1
"2253","SWMS-306","SP25","AY25","lgbtq",10,"#DD1367",2
"2253","SWMS-306","SP25","AY25","race",10,"#DD1367",1
"2253","SWMS-306","SP25","AY25","social class",1,"#E5243B",1
"2254","SWMS-311","SP25","AY25","sexuality",10,"#DD1367",1
"2254","SWMS-311","SP25","AY25","queer",5,"#FF3A21",1
"2254","SWMS-311","SP25","AY25","feminist",5,"#FF3A21",1
"2254","SWMS-311","SP25","AY25","queer",10,"#DD1367",1
"2254","SWMS-311","SP25","AY25","sexuality",5,"#FF3A21",1
"2255","SWMS-355","SP25","AY25","medical",3,"#4C9F38",1
"2255","SWMS-355","SP25","AY25","transgender",5,"#FF3A21",3
"2255","SWMS-355","SP25","AY25","laws",16,"#00689D",1
"2255","SWMS-355","SP25","AY25","transgender",10,"#DD1367",3
"2256","SWMS-392","SP25","AY25","queer",10,"#DD1367",1
"2256","SWMS-392","SP25","AY25","sexuality",5,"#FF3A21",2
"2256","SWMS-392","SP25","AY25","sexuality",10,"#DD1367",2
"2256","SWMS-392","SP25","AY25","feminist",5,"#FF3A21",1
"2256","SWMS-392","SP25","AY25","queer",5,"#FF3A21",1
"2257","SWMS-554","SP25","AY25","cultural",10,"#DD1367",1
"2257","SWMS-554","SP25","AY25","global economy",8,"#A21942",1
"2257","SWMS-554","SP25","AY25","political",16,"#00689D",1
"2257","SWMS-554","SP25","AY25","women",5,"#FF3A21",3
"2257","SWMS-554","SP25","AY25","immigration",10,"#DD1367",1
"2258","SWMS-560","SP25","AY25","feminism",5,"#FF3A21",6
"2258","SWMS-560","SP25","AY25","feminist",5,"#FF3A21",3
"2258","SWMS-560","SP25","AY25","socialist",16,"#00689D",1
"4002","THTE-107","SP25","AY25",NA,NA,NA,NA
"4003","THTE-201A","SP25","AY25",NA,NA,NA,NA
"4004","THTE-201B","SP25","AY25",NA,NA,NA,NA
"4006","THTE-203","SP25","AY25",NA,NA,NA,NA
"4010","THTE-206A","SP25","AY25",NA,NA,NA,NA
"4011","THTE-206B","SP25","AY25",NA,NA,NA,NA
"4009","THTE-208","SP25","AY25",NA,NA,NA,NA
"4007","THTE-301","SP25","AY25",NA,NA,NA,NA
"4012","THTE-340","SP25","AY25",NA,NA,NA,NA
"4008","THTE-406","SP25","AY25",NA,NA,NA,NA
"4005","THTE-407","SP25","AY25",NA,NA,NA,NA
"3850","THTR-101","SP25","AY25",NA,NA,NA,NA
"3851","THTR-105","SP25","AY25",NA,NA,NA,NA
"3852","THTR-115B","SP25","AY25","mind body",3,"#4C9F38",1
"3855","THTR-120B","SP25","AY25",NA,NA,NA,NA
"3860","THTR-122","SP25","AY25",NA,NA,NA,NA
"3861","THTR-124A","SP25","AY25",NA,NA,NA,NA
"3883","THTR-125","SP25","AY25",NA,NA,NA,NA
"3866","THTR-130","SP25","AY25",NA,NA,NA,NA
"3867","THTR-131B","SP25","AY25",NA,NA,NA,NA
"3869","THTR-132B","SP25","AY25",NA,NA,NA,NA
"3871","THTR-140B","SP25","AY25",NA,NA,NA,NA
"3872","THTR-141","SP25","AY25",NA,NA,NA,NA
"3876","THTR-152","SP25","AY25",NA,NA,NA,NA
"3857","THTR-192","SP25","AY25",NA,NA,NA,NA
"3893","THTR-194","SP25","AY25","racism",10,"#DD1367",1
"3893","THTR-194","SP25","AY25","sex and gender",5,"#FF3A21",1
"3893","THTR-194","SP25","AY25","race",10,"#DD1367",1
"3893","THTR-194","SP25","AY25","women",5,"#FF3A21",3
"3877","THTR-195","SP25","AY25",NA,NA,NA,NA
"3892","THTR-196","SP25","AY25",NA,NA,NA,NA
"3993","THTR-202","SP25","AY25",NA,NA,NA,NA
"3858","THTR-205","SP25","AY25",NA,NA,NA,NA
"3878","THTR-213","SP25","AY25",NA,NA,NA,NA
"4000","THTR-214B","SP25","AY25",NA,NA,NA,NA
"3879","THTR-215B","SP25","AY25",NA,NA,NA,NA
"3880","THTR-216","SP25","AY25",NA,NA,NA,NA
"3881","THTR-220B","SP25","AY25",NA,NA,NA,NA
"3882","THTR-222","SP25","AY25","injuries",3,"#4C9F38",1
"3882","THTR-222","SP25","AY25","aging",3,"#4C9F38",1
"3853","THTR-225","SP25","AY25",NA,NA,NA,NA
"3856","THTR-229","SP25","AY25",NA,NA,NA,NA
"3884","THTR-230","SP25","AY25",NA,NA,NA,NA
"3885","THTR-232","SP25","AY25","electricity",7,"#FCC30B",1
"3887","THTR-240B","SP25","AY25",NA,NA,NA,NA
"3888","THTR-241","SP25","AY25",NA,NA,NA,NA
"3886","THTR-250","SP25","AY25",NA,NA,NA,NA
"3889","THTR-252A","SP25","AY25",NA,NA,NA,NA
"3854","THTR-252B","SP25","AY25",NA,NA,NA,NA
"3896","THTR-290","SP25","AY25","medical",3,"#4C9F38",1
"3896","THTR-290","SP25","AY25","well being",3,"#4C9F38",1
"3896","THTR-290","SP25","AY25","hospitals",3,"#4C9F38",1
"3898","THTR-295","SP25","AY25",NA,NA,NA,NA
"3891","THTR-302","SP25","AY25",NA,NA,NA,NA
"3915","THTR-303","SP25","AY25",NA,NA,NA,NA
"3897","THTR-304","SP25","AY25","hospitals",3,"#4C9F38",1
"3897","THTR-304","SP25","AY25","medical",3,"#4C9F38",1
"3897","THTR-304","SP25","AY25","well being",3,"#4C9F38",1
"3899","THTR-305A","SP25","AY25",NA,NA,NA,NA
"3900","THTR-305B","SP25","AY25",NA,NA,NA,NA
"3870","THTR-306","SP25","AY25",NA,NA,NA,NA
"3874","THTR-307","SP25","AY25",NA,NA,NA,NA
"3875","THTR-308","SP25","AY25",NA,NA,NA,NA
"4001","THTR-309","SP25","AY25",NA,NA,NA,NA
"3903","THTR-310","SP25","AY25",NA,NA,NA,NA
"3995","THTR-312","SP25","AY25","political",16,"#00689D",1
"3995","THTR-312","SP25","AY25","lgbtq",10,"#DD1367",2
"3904","THTR-313","SP25","AY25",NA,NA,NA,NA
"3907","THTR-314","SP25","AY25",NA,NA,NA,NA
"3908","THTR-315B","SP25","AY25",NA,NA,NA,NA
"3909","THTR-316","SP25","AY25",NA,NA,NA,NA
"3910","THTR-317","SP25","AY25",NA,NA,NA,NA
"3868","THTR-318","SP25","AY25",NA,NA,NA,NA
"3911","THTR-320B","SP25","AY25",NA,NA,NA,NA
"3912","THTR-322","SP25","AY25",NA,NA,NA,NA
"3859","THTR-325","SP25","AY25",NA,NA,NA,NA
"3913","THTR-332","SP25","AY25",NA,NA,NA,NA
"3894","THTR-335","SP25","AY25",NA,NA,NA,NA
"3914","THTR-336","SP25","AY25",NA,NA,NA,NA
"3895","THTR-339B","SP25","AY25",NA,NA,NA,NA
"3916","THTR-340B","SP25","AY25",NA,NA,NA,NA
"3917","THTR-342A","SP25","AY25",NA,NA,NA,NA
"3918","THTR-342B","SP25","AY25",NA,NA,NA,NA
"3919","THTR-343","SP25","AY25",NA,NA,NA,NA
"3920","THTR-352B","SP25","AY25","cultural",10,"#DD1367",1
"3921","THTR-354","SP25","AY25",NA,NA,NA,NA
"3922","THTR-355","SP25","AY25",NA,NA,NA,NA
"3923","THTR-365","SP25","AY25",NA,NA,NA,NA
"3924","THTR-366","SP25","AY25",NA,NA,NA,NA
"3862","THTR-395","SP25","AY25","multicultural",10,"#DD1367",1
"3862","THTR-395","SP25","AY25","race",10,"#DD1367",1
"3862","THTR-395","SP25","AY25","ethnic",10,"#DD1367",1
"3930","THTR-397","SP25","AY25",NA,NA,NA,NA
"3927","THTR-401","SP25","AY25",NA,NA,NA,NA
"3890","THTR-403","SP25","AY25",NA,NA,NA,NA
"3873","THTR-404","SP25","AY25",NA,NA,NA,NA
"3926","THTR-405","SP25","AY25",NA,NA,NA,NA
"3929","THTR-406","SP25","AY25",NA,NA,NA,NA
"3932","THTR-407B","SP25","AY25",NA,NA,NA,NA
"3928","THTR-408A","SP25","AY25",NA,NA,NA,NA
"3933","THTR-408B","SP25","AY25",NA,NA,NA,NA
"3996","THTR-409","SP25","AY25",NA,NA,NA,NA
"3934","THTR-410","SP25","AY25",NA,NA,NA,NA
"3935","THTR-411","SP25","AY25",NA,NA,NA,NA
"3998","THTR-412","SP25","AY25",NA,NA,NA,NA
"3939","THTR-414","SP25","AY25",NA,NA,NA,NA
"3936","THTR-415","SP25","AY25",NA,NA,NA,NA
"3975","THTR-416","SP25","AY25",NA,NA,NA,NA
"3937","THTR-417","SP25","AY25","violence",16,"#00689D",1
"3864","THTR-418","SP25","AY25",NA,NA,NA,NA
"3938","THTR-419","SP25","AY25",NA,NA,NA,NA
"3901","THTR-421","SP25","AY25",NA,NA,NA,NA
"3902","THTR-422","SP25","AY25",NA,NA,NA,NA
"3931","THTR-423","SP25","AY25",NA,NA,NA,NA
"3905","THTR-424","SP25","AY25",NA,NA,NA,NA
"3906","THTR-425","SP25","AY25",NA,NA,NA,NA
"3940","THTR-426","SP25","AY25",NA,NA,NA,NA
"3941","THTR-427","SP25","AY25",NA,NA,NA,NA
"3943","THTR-430","SP25","AY25",NA,NA,NA,NA
"3944","THTR-431","SP25","AY25","cultural",10,"#DD1367",1
"3945","THTR-432B","SP25","AY25","environmental factors",6,"#26BDE2",1
"3945","THTR-432B","SP25","AY25","environmental factors",15,"#56C02B",1
"3946","THTR-433B","SP25","AY25","environmental factors",6,"#26BDE2",1
"3946","THTR-433B","SP25","AY25","environmental factors",15,"#56C02B",1
"3947","THTR-434B","SP25","AY25","environmental factors",6,"#26BDE2",1
"3947","THTR-434B","SP25","AY25","environmental factors",15,"#56C02B",1
"3948","THTR-435","SP25","AY25",NA,NA,NA,NA
"3949","THTR-437","SP25","AY25",NA,NA,NA,NA
"3950","THTR-438","SP25","AY25",NA,NA,NA,NA
"3951","THTR-440","SP25","AY25",NA,NA,NA,NA
"3952","THTR-441","SP25","AY25",NA,NA,NA,NA
"3953","THTR-442","SP25","AY25",NA,NA,NA,NA
"3954","THTR-445","SP25","AY25",NA,NA,NA,NA
"3863","THTR-447","SP25","AY25",NA,NA,NA,NA
"3955","THTR-452","SP25","AY25",NA,NA,NA,NA
"3957","THTR-453","SP25","AY25",NA,NA,NA,NA
"3959","THTR-454","SP25","AY25",NA,NA,NA,NA
"3956","THTR-455","SP25","AY25","innovations",9,"#FD6925",1
"3960","THTR-456","SP25","AY25","latinx",10,"#DD1367",2
"3963","THTR-457","SP25","AY25",NA,NA,NA,NA
"3958","THTR-459","SP25","AY25",NA,NA,NA,NA
"3961","THTR-460","SP25","AY25","asian american",10,"#DD1367",2
"3962","THTR-464","SP25","AY25",NA,NA,NA,NA
"3925","THTR-465","SP25","AY25",NA,NA,NA,NA
"3865","THTR-467","SP25","AY25","internet",9,"#FD6925",1
"3849","THTR-471","SP25","AY25",NA,NA,NA,NA
"3965","THTR-473","SP25","AY25",NA,NA,NA,NA
"3964","THTR-474","SP25","AY25",NA,NA,NA,NA
"3966","THTR-475","SP25","AY25","school",4,"#C5192D",1
"3967","THTR-476","SP25","AY25","cultural",10,"#DD1367",1
"3967","THTR-476","SP25","AY25","african american",10,"#DD1367",3
"3969","THTR-479","SP25","AY25",NA,NA,NA,NA
"3968","THTR-480A","SP25","AY25",NA,NA,NA,NA
"3970","THTR-480B","SP25","AY25",NA,NA,NA,NA
"3972","THTR-482","SP25","AY25",NA,NA,NA,NA
"3977","THTR-483","SP25","AY25",NA,NA,NA,NA
"3971","THTR-484","SP25","AY25",NA,NA,NA,NA
"3973","THTR-488","SP25","AY25",NA,NA,NA,NA
"3974","THTR-489","SP25","AY25",NA,NA,NA,NA
"3976","THTR-493B","SP25","AY25","cultural",10,"#DD1367",1
"3942","THTR-497","SP25","AY25",NA,NA,NA,NA
"3980","THTR-500","SP25","AY25",NA,NA,NA,NA
"3978","THTR-501","SP25","AY25",NA,NA,NA,NA
"3981","THTR-506","SP25","AY25",NA,NA,NA,NA
